agent,seed,reward,distance,wall,success
beta:160.0_alpha:0.01_32_rollouts,10,-9.94370241165161,-0.0993048295378685,False,0.9899999976158143
beta:160.0_alpha:0.01_32_rollouts,11,-12.342688655853271,-0.1082645483314991,False,0.9650000035762787
beta:160.0_alpha:0.01_32_rollouts,12,-11.68179006576538,-0.09925064817070961,False,0.8700000226497651
beta:160.0_alpha:0.01_32_rollouts,13,-11.908473205566406,-0.12155286520719528,False,0.9050000071525574
beta:160.0_alpha:0.01_32_rollouts,14,-9.893320798873901,-0.11103795915842056,False,0.9050000131130218
beta:160.0_alpha:0.01_32_rollouts,15,-11.436524581909179,-0.1118316687643528,False,0.9300000131130218
beta:160.0_alpha:0.01_32_rollouts,16,-11.535431098937988,-0.10152630731463433,False,0.9800000011920929
beta:160.0_alpha:0.01_32_rollouts,17,-9.305422401428222,-0.09462316185235978,False,0.9600000023841858
beta:160.0_alpha:0.01_32_rollouts,18,-10.063478660583495,-0.1068604901432991,False,0.975
beta:160.0_alpha:0.01_32_rollouts,19,-10.032648849487305,-0.09532833322882653,False,0.9550000011920929
beta:160.0_alpha:0.01_32_rollouts,20,-7.9000646591186525,-0.09579002261161804,False,0.9800000011920929
beta:30.0_alpha:0.01_4_rollouts,6,-36.179626083374025,-0.24849213659763336,True,0.24500000327825547
beta:60.0_alpha:0.01_8_rollouts,6,-25.659147834777833,-0.20977437049150466,True,0.5400000154972077
beta:30.0_alpha:0.01_4_rollouts,7,-38.96640892028809,-0.30432945787906646,True,0.08500000275671482
beta:60.0_alpha:0.01_8_rollouts,7,-41.28385543823242,-0.3069000095129013,True,0.03500000052154064
beta:30.0_alpha:0.01_4_rollouts,8,-39.545223999023435,-0.30168576538562775,True,0.0
beta:60.0_alpha:0.01_8_rollouts,8,-45.23844985961914,-0.280882129073143,True,0.0
beta:30.0_alpha:0.01_4_rollouts,9,-38.28968544006348,-0.3092934012413025,True,0.0
beta:60.0_alpha:0.01_8_rollouts,9,-38.226192474365234,-0.24523920714855194,True,0.21000000312924386
beta:30.0_alpha:0.01_4_rollouts,10,-45.18506278991699,-0.30488466620445254,True,0.0
beta:60.0_alpha:0.01_8_rollouts,10,-40.72984275817871,-0.2762477993965149,True,0.07500000111758709
beta:30.0_alpha:0.01_4_rollouts,11,-39.36078643798828,-0.26092642098665236,True,0.1400000024586916
beta:60.0_alpha:0.01_8_rollouts,11,-29.550828552246095,-0.17861028015613556,True,0.5650000095367431
beta:30.0_alpha:0.01_4_rollouts,12,-42.6401481628418,-0.29271964728832245,True,0.03500000052154064
beta:60.0_alpha:0.01_8_rollouts,12,-34.37245597839355,-0.23878908455371856,True,0.23000000193715095
beta:30.0_alpha:0.01_4_rollouts,13,-37.54116516113281,-0.2708577811717987,True,0.10000000298023223
beta:60.0_alpha:0.01_8_rollouts,13,-38.585609436035156,-0.2933162033557892,True,0.02500000037252903
beta:30.0_alpha:0.01_4_rollouts,14,-36.83163070678711,-0.28397718369960784,True,0.0
beta:60.0_alpha:0.01_8_rollouts,14,-40.727526092529295,-0.31022038161754606,True,0.005000000074505806
beta:30.0_alpha:0.01_4_rollouts,15,-52.901998901367186,-0.5067832887172699,True,0.015000000223517418
beta:60.0_alpha:0.01_8_rollouts,15,-38.95404472351074,-0.27585633397102355,True,0.015000000223517418
beta:30.0_alpha:0.01_4_rollouts,16,-42.12056617736816,-0.28320915848016737,True,0.17000000253319741
beta:60.0_alpha:0.01_8_rollouts,16,-32.6365083694458,-0.2802865460515022,True,0.4500000089406967
beta:30.0_alpha:0.01_4_rollouts,17,-39.49891586303711,-0.3019176423549652,True,0.0
beta:60.0_alpha:0.01_8_rollouts,17,-41.68404121398926,-0.29096422493457796,True,0.010000000149011612
beta:30.0_alpha:0.01_4_rollouts,18,-44.38370018005371,-0.3131919503211975,True,0.0
beta:60.0_alpha:0.01_8_rollouts,18,-33.23379707336426,-0.24838732928037643,True,0.2950000032782555
beta:30.0_alpha:0.01_4_rollouts,19,-38.18275833129883,-0.29871036410331725,True,0.0
beta:60.0_alpha:0.01_8_rollouts,19,-36.92546043395996,-0.2950873613357544,True,0.0
beta:30.0_alpha:0.01_4_rollouts,20,-35.463457870483396,-0.21211132258176804,True,0.02500000037252903
beta:60.0_alpha:0.01_8_rollouts,20,-37.86329345703125,-0.2286331221461296,True,0.08500000126659871
beta:30.0_alpha:0.01_4_rollouts,21,-42.917235946655275,-0.26931529194116594,True,0.05000000074505806
beta:60.0_alpha:0.01_8_rollouts,21,-20.062525463104247,-0.16735896542668344,True,0.7400000095367432
beta:30.0_alpha:0.01_4_rollouts,22,-37.76578350067139,-0.2810348987579346,True,0.22500000298023223
beta:60.0_alpha:0.01_8_rollouts,22,-38.42197532653809,-0.26377922892570493,True,0.005000000074505806
beta:30.0_alpha:0.01_4_rollouts,23,-42.948014450073245,-0.3292427837848663,True,0.005000000074505806
beta:60.0_alpha:0.01_8_rollouts,23,-37.366153717041016,-0.254577574133873,True,0.15000000409781933
beta:30.0_alpha:0.01_4_rollouts,24,-39.98509750366211,-0.2979750007390976,True,0.0
beta:60.0_alpha:0.01_8_rollouts,24,-41.65609550476074,-0.25119233429431914,True,0.005000000074505806
beta:30.0_alpha:0.01_4_rollouts,25,-43.595864868164064,-0.28505725860595704,True,0.0
beta:60.0_alpha:0.01_8_rollouts,25,-35.60110588073731,-0.28402451872825624,True,0.0
beta:30.0_alpha:0.01_4_rollouts,6,-8.290176582336425,-0.09180560559034348,False,0.9949999988079071
beta:60.0_alpha:0.01_8_rollouts,6,-9.815216445922852,-0.09864790365099907,False,0.9650000035762787
beta:30.0_alpha:0.01_4_rollouts,7,-10.376242113113403,-0.11073024272918701,False,0.9200000107288361
beta:60.0_alpha:0.01_8_rollouts,7,-15.087346172332763,-0.1306730255484581,False,0.7350000083446503
beta:30.0_alpha:0.01_4_rollouts,8,-8.709086799621582,-0.09229320511221886,False,1.0
beta:60.0_alpha:0.01_8_rollouts,8,-9.704554462432862,-0.0933766782283783,False,0.9550000011920929
beta:30.0_alpha:0.01_4_rollouts,9,-7.999654006958008,-0.09747256264090538,False,0.9899999976158143
beta:60.0_alpha:0.01_8_rollouts,9,-9.392432737350465,-0.11077372208237649,False,0.9550000011920929
beta:30.0_alpha:0.01_4_rollouts,10,-8.527534103393554,-0.0874880611896515,False,1.0
beta:60.0_alpha:0.01_8_rollouts,10,-8.741797351837159,-0.0936564140021801,False,0.9900000035762787
beta:30.0_alpha:0.01_4_rollouts,11,-8.630939245223999,-0.09278024435043335,False,0.9699999988079071
beta:60.0_alpha:0.01_8_rollouts,11,-9.151196336746215,-0.10528461411595344,False,0.9700000047683716
beta:30.0_alpha:0.01_4_rollouts,12,-8.801005029678345,-0.09919175952672958,False,0.9800000011920929
beta:60.0_alpha:0.01_8_rollouts,12,-7.816505861282349,-0.0954812414944172,False,0.9400000095367431
beta:30.0_alpha:0.01_4_rollouts,13,-10.133228731155395,-0.10627924054861068,False,0.8800000071525573
beta:60.0_alpha:0.01_8_rollouts,13,-14.00883731842041,-0.12718446478247641,False,0.7700000166893005
beta:30.0_alpha:0.01_4_rollouts,14,-8.405614852905273,-0.09655148535966873,False,1.0
beta:60.0_alpha:0.01_8_rollouts,14,-14.943803024291991,-0.1123772419989109,False,0.6050000190734863
beta:30.0_alpha:0.01_4_rollouts,15,-8.617853021621704,-0.09900606870651245,False,0.975
beta:60.0_alpha:0.01_8_rollouts,15,-7.975068521499634,-0.09720560014247895,False,0.9799999952316284
beta:30.0_alpha:0.01_4_rollouts,16,-10.149884796142578,-0.10285812690854072,False,0.9050000131130218
beta:60.0_alpha:0.01_8_rollouts,16,-8.766717052459716,-0.09288231804966926,False,0.9949999988079071
beta:30.0_alpha:0.01_4_rollouts,17,-8.551000499725342,-0.09235218912363052,False,1.0
beta:60.0_alpha:0.01_8_rollouts,17,-9.35134162902832,-0.09784146621823311,False,0.9799999952316284
beta:30.0_alpha:0.01_4_rollouts,18,-9.141140556335449,-0.09371849671006202,False,0.9700000047683716
beta:60.0_alpha:0.01_8_rollouts,18,-8.85928840637207,-0.09443850591778755,False,0.9800000011920929
beta:30.0_alpha:0.01_4_rollouts,19,-8.277202224731445,-0.09210953041911125,False,0.9949999988079071
beta:60.0_alpha:0.01_8_rollouts,19,-8.463286018371582,-0.09283375665545464,False,1.0
beta:30.0_alpha:0.01_4_rollouts,20,-8.142505073547364,-0.09514630660414695,False,1.0
beta:60.0_alpha:0.01_8_rollouts,20,-9.210168552398681,-0.0964226670563221,False,0.9800000011920929
beta:30.0_alpha:0.01_4_rollouts,21,-8.794262504577636,-0.09562266543507576,False,0.9599999964237214
beta:60.0_alpha:0.01_8_rollouts,21,-9.276459121704102,-0.09512716382741929,False,0.9899999976158143
beta:30.0_alpha:0.01_4_rollouts,22,-8.248234081268311,-0.092198695987463,False,0.9949999988079071
beta:60.0_alpha:0.01_8_rollouts,22,-9.226917934417724,-0.09347003698348999,False,0.9949999988079071
beta:30.0_alpha:0.01_4_rollouts,23,-10.691521835327148,-0.108821040391922,False,0.8850000143051148
beta:60.0_alpha:0.01_8_rollouts,23,-8.64114203453064,-0.0975246012210846,False,0.9800000011920929
beta:30.0_alpha:0.01_4_rollouts,24,-8.700782775878906,-0.09303581640124321,False,1.0
beta:60.0_alpha:0.01_8_rollouts,24,-8.763511180877686,-0.09270591214299202,False,1.0
beta:30.0_alpha:0.01_4_rollouts,25,-8.530624866485596,-0.08881065621972084,False,1.0
beta:60.0_alpha:0.01_8_rollouts,25,-7.456780672073364,-0.09617570713162422,False,0.9899999976158143
beta:100.0_alpha:0.01_16_rollouts,1,-49.7210391998291,-0.41843003034591675,True,0.020000000298023225
beta:100.0_alpha:0.01_16_rollouts,2,-34.8888355255127,-0.2282171979546547,True,0.02500000037252903
beta:100.0_alpha:0.01_16_rollouts,3,-28.10819435119629,-0.18131391406059266,True,0.600000011920929
beta:100.0_alpha:0.01_16_rollouts,4,-46.87552757263184,-0.29321245551109315,True,0.0
beta:100.0_alpha:0.01_16_rollouts,5,-41.27875900268555,-0.2828988492488861,True,0.0
beta:100.0_alpha:0.01_16_rollouts,6,-34.726009368896484,-0.24622004777193068,True,0.1750000026077032
beta:100.0_alpha:0.01_16_rollouts,7,-34.5134973526001,-0.2718719750642776,True,0.3550000101327896
beta:100.0_alpha:0.01_16_rollouts,8,-37.59808082580567,-0.29964154958724976,True,0.0
beta:100.0_alpha:0.01_16_rollouts,9,-37.882194900512694,-0.3382082462310791,True,0.18000000081956385
beta:100.0_alpha:0.01_16_rollouts,10,-46.46211318969726,-0.3070663511753082,True,0.0
beta:100.0_alpha:0.01_16_rollouts,11,-33.29415588378906,-0.21735155433416367,True,0.4750000089406967
beta:100.0_alpha:0.01_16_rollouts,12,-41.593851470947264,-0.3227525860071182,True,0.045000001043081286
beta:100.0_alpha:0.01_16_rollouts,13,-43.28892784118652,-0.33754496872425077,True,0.010000000149011612
beta:100.0_alpha:0.01_16_rollouts,14,-35.495022773742676,-0.25583581924438475,True,0.3350000068545341
beta:100.0_alpha:0.01_16_rollouts,15,-43.67902145385742,-0.3820186346769333,True,0.0
beta:100.0_alpha:0.01_16_rollouts,16,-32.40899314880371,-0.24847163408994674,True,0.575000011920929
beta:100.0_alpha:0.01_16_rollouts,17,-47.346623229980466,-0.29312835931777953,True,0.0
beta:100.0_alpha:0.01_16_rollouts,18,-28.637889289855956,-0.20560981184244156,True,0.43500000685453416
beta:100.0_alpha:0.01_16_rollouts,19,-45.145882797241214,-0.29422724843025205,True,0.0
beta:100.0_alpha:0.01_16_rollouts,20,-31.607823753356932,-0.1737276166677475,True,0.43500001430511476
