agent,seed,reward,distance,wall,success
beta:160.0_alpha:0.0,3,-15.246525192260743,-0.11894132867455483,False,0.7550000071525573
beta:160.0_alpha:0.0,4,-9.51558952331543,-0.0981718547642231,False,0.9699999928474426
beta:160.0_alpha:0.0,5,-9.340720176696777,-0.09437188878655434,False,0.9800000071525574
beta:160.0_alpha:0.0,6,-9.945532703399659,-0.10105938613414764,False,0.95
beta:160.0_alpha:0.0,7,-11.326875495910645,-0.10979602411389351,False,0.9100000143051148
beta:160.0_alpha:0.0,8,-9.092658805847169,-0.09255064129829407,False,0.9899999976158143
beta:160.0_alpha:0.0,9,-11.693288040161132,-0.10938617512583733,False,0.8750000119209289
beta:160.0_alpha:0.0,10,-8.942614841461182,-0.0938265711069107,False,0.9949999988079071
beta:160.0_alpha:0.0,11,-13.449689674377442,-0.11024310141801834,False,0.8750000178813935
beta:160.0_alpha:0.0,12,-31.028621673583984,-0.15519798547029495,False,0.030000000447034835
beta:160.0_alpha:0.0,13,-13.66201171875,-0.11958313211798668,False,0.7500000119209289
beta:160.0_alpha:0.0,1,-40.08141937255859,-0.3132156699895859,True,0.045000001043081286
beta:160.0_alpha:0.0,2,-37.738854217529294,-0.2503216594457626,True,0.0
beta:160.0_alpha:0.0,3,-38.13791847229004,-0.22901215702295302,True,0.06000000089406967
beta:160.0_alpha:0.0,4,-43.67039527893066,-0.2966292053461075,True,0.0
beta:160.0_alpha:0.0,5,-41.55714454650879,-0.25664938539266585,True,0.030000000447034835
beta:160.0_alpha:0.0,6,-36.12646980285645,-0.2142719715833664,True,0.005000000074505806
beta:160.0_alpha:0.0,7,-36.829708862304685,-0.2260246068239212,True,0.1500000014901161
beta:160.0_alpha:0.0,8,-46.2750431060791,-0.2882691204547882,True,0.0
beta:160.0_alpha:0.0,9,-42.53571472167969,-0.23479703068733215,True,0.0
beta:160.0_alpha:0.0,10,-41.762529373168945,-0.273046600818634,True,0.10000000149011612
beta:160.0_alpha:0.0,11,-35.783600616455075,-0.22520237118005754,True,0.20000000447034835
beta:160.0_alpha:0.0,12,-43.642669677734375,-0.30519503355026245,True,0.0
beta:160.0_alpha:0.0,13,-44.89196434020996,-0.2691124022006989,True,0.0
beta:160.0_alpha:0.0,14,-11.076532363891602,-0.10788649544119835,False,0.9350000083446502
beta:160.0_alpha:0.0,15,-31.551679611206055,-0.18319712579250336,False,0.0
beta:160.0_alpha:0.0,16,-10.139410305023194,-0.09798160046339036,False,0.9699999988079071
beta:160.0_alpha:0.0,17,-10.324504375457764,-0.10163899660110473,False,0.9399999976158142
beta:160.0_alpha:0.0,18,-10.056092309951783,-0.10796242505311966,False,0.9450000047683715
beta:160.0_alpha:0.0,19,-9.909899520874024,-0.09312626346945763,False,0.9949999988079071
beta:160.0_alpha:0.0,20,-12.885221672058105,-0.1041668675839901,False,0.7300000071525574
beta:160.0_alpha:0.0,21,-33.3764892578125,-0.1773608684539795,False,0.0
beta:160.0_alpha:0.0,22,-12.675422096252442,-0.10065249279141426,False,0.8450000166893006
beta:160.0_alpha:0.0,23,-20.746640586853026,-0.12914035618305206,False,0.4600000143051147
beta:160.0_alpha:0.0,24,-9.519164848327637,-0.09510526582598686,False,0.9799999952316284
beta:160.0_alpha:0.0,25,-11.720319080352784,-0.10709080025553704,False,0.9300000131130218
beta:160.0_alpha:0.0,14,-34.8102352142334,-0.20050330013036727,True,0.07500000149011612
beta:160.0_alpha:0.0,15,-37.43100929260254,-0.24739507883787154,True,0.0
beta:160.0_alpha:0.0,16,-39.16100883483887,-0.2506429746747017,True,0.0900000024586916
